user_tenure_days,avg_basket_value,purchase_frequency,category_affinity_score,loyalty_tier,review_sentiment_polarity,is_high_propensity
253.797,94.249,4.54,0.648,4,0.412,1
345.959,83.588,6.283,0.837,4,0.898,0
316.951,111.088,3.155,0.79,3,0.45,1
44.332,88.273,5.173,0.675,3,0.663,0
392.185,79.305,1.366,0.432,2,0.987,0
325.848,54.508,5.314,0.363,1,0.211,1
360.992,87.525,8.406,0.671,2,0.244,0
771.149,110.838,2.51,0.541,4,0.64,0
49.906,44.983,2.98,0.834,1,0.352,0
506.964,88.062,3.08,0.799,2,0.118,0
265.506,93.157,4.76,0.613,4,0.295,1
334.479,59.868,2.374,0.418,1,-0.024,1
294.539,64.425,5.342,0.752,5,0.407,1
249.092,93.071,6.194,0.446,5,0.449,1
231.62,45.33,5.569,0.498,2,0.725,0
339.541,97.247,0.963,0.454,3,0.754,0
117.939,53.663,6.49,0.622,1,0.305,0
390.07,122.2,6.375,0.884,2,1.0,0
250.057,166.824,6.16,0.649,3,0.078,0
164.392,54.874,5.246,0.561,3,-0.02,1
245.998,103.697,4.94,0.345,1,0.027,1
450.858,59.564,6.565,0.76,1,0.049,1
235.76,121.433,8.347,0.494,3,0.627,1
343.014,40.716,2.594,0.674,4,0.905,0
212.285,101.821,6.656,0.579,2,0.917,0
390.951,54.445,4.328,0.818,1,-0.165,1
382.261,77.756,4.241,0.619,3,0.657,0
521.833,48.914,1.427,0.638,4,0.858,0
278.932,113.782,3.93,0.747,5,0.699,0
380.239,55.706,2.505,0.99,3,0.21,0
311.768,104.319,3.572,0.828,4,0.451,0
455.505,72.957,2.304,0.632,5,0.115,1
213.74,80.993,3.602,0.651,4,0.624,0
389.401,90.171,3.688,0.545,1,-0.039,0
276.636,58.336,4.694,0.46,3,0.606,1
292.297,92.363,1.271,0.539,5,0.187,1
311.01,138.562,1.609,0.496,4,0.509,0
330.269,57.767,5.224,0.781,5,0.324,1
286.053,126.013,2.905,0.436,2,0.292,0
325.766,137.433,6.649,0.917,3,0.684,0
489.374,56.435,4.951,0.8,1,0.858,0
418.254,34.073,5.714,0.654,5,0.141,1
404.299,95.569,7.321,0.65,4,0.456,1
245.335,65.841,3.881,0.539,5,0.074,1
193.291,150.401,3.351,0.704,4,0.262,0
414.636,86.218,6.243,0.868,5,0.182,1
405.126,56.923,5.519,0.509,1,0.022,1
476.72,44.849,4.125,0.343,1,0.718,0
227.522,123.147,7.283,0.791,3,0.431,1
272.454,65.009,4.076,0.715,1,0.236,0
103.262,86.534,4.566,0.426,5,0.383,1
252.903,118.453,4.542,0.503,5,0.759,1
419.588,68.051,2.631,0.478,1,0.708,0
244.021,83.392,4.655,0.505,2,0.567,0
376.858,84.42,7.294,0.585,5,0.199,1
277.14,108.916,5.39,0.597,3,0.436,0
338.887,105.676,4.562,0.52,2,0.073,0
162.277,77.296,4.176,0.498,1,0.374,0
310.225,87.228,5.162,0.604,4,0.693,1
10.0,71.988,6.0,0.684,5,0.749,1
277.572,33.284,5.718,0.587,4,0.207,1
104.343,94.016,3.836,0.882,3,0.65,0
444.719,151.227,5.15,0.752,2,0.588,0
393.289,54.07,5.46,0.332,4,0.328,1
356.001,57.944,2.486,0.755,3,0.624,0
482.521,54.525,4.836,0.771,4,0.768,0
186.13,110.361,0.5,0.563,4,0.655,0
509.684,100.697,5.465,0.351,3,0.084,1
411.863,79.451,5.821,0.652,5,0.317,1
271.613,52.869,5.995,0.648,4,0.52,1
436.274,88.233,3.71,0.426,3,0.159,1
167.245,30.238,5.118,0.36,4,0.867,0
201.058,90.02,7.348,0.632,5,0.494,1
226.969,115.503,7.328,0.603,3,0.264,1
236.523,41.208,4.442,0.567,4,0.245,1
173.213,31.362,4.779,0.633,1,0.191,0
446.77,140.28,6.722,0.429,5,0.612,1
268.937,63.588,1.498,0.563,4,0.647,0
342.301,124.758,3.854,0.757,2,0.201,0
231.558,79.61,7.171,0.58,3,0.841,0
81.528,79.332,6.45,0.316,4,0.284,1
332.407,100.344,5.239,0.555,5,0.161,1
70.529,54.06,1.488,0.436,5,0.543,1
291.764,89.637,4.4,0.703,2,0.04,1
135.802,71.648,3.32,0.714,2,-0.01,0
538.473,38.783,5.162,0.318,4,0.114,1
409.364,96.812,2.881,0.802,1,0.164,0
312.69,75.784,2.449,0.428,5,0.625,1
451.645,79.504,0.5,0.962,1,0.011,0
198.442,42.644,6.944,0.64,1,0.511,0
365.218,140.699,3.7,0.401,4,0.652,0
323.977,115.685,4.814,0.422,3,0.833,0
331.682,118.745,4.496,0.72,3,0.252,0
452.682,74.309,2.365,0.572,3,0.276,1
387.899,24.479,1.982,0.631,2,1.0,0
334.647,153.352,2.489,0.973,5,0.806,0
101.414,82.862,3.054,0.51,2,0.318,0
184.794,58.792,5.233,0.662,5,0.744,1
285.275,99.588,2.909,0.934,5,0.474,0
311.205,125.849,7.993,0.704,5,0.405,1
164.376,84.193,6.554,0.329,4,1.0,1
589.401,129.75,6.117,0.751,3,0.722,0
481.967,122.905,4.261,0.417,2,0.966,0
372.254,47.327,7.529,0.931,2,0.081,1
308.644,61.417,4.064,0.485,4,0.939,1
274.535,118.514,4.437,0.99,5,0.353,0
185.77,15.0,4.84,0.943,3,0.349,0
309.298,79.769,5.904,0.491,1,0.517,0
330.93,34.921,5.774,0.654,1,0.554,0
150.989,68.321,3.55,0.801,4,0.717,0
340.101,74.541,3.434,0.807,3,0.665,1
281.369,72.461,5.78,0.738,1,0.204,0
71.063,65.671,5.93,0.9,1,0.101,0
196.754,46.6,3.713,0.625,2,0.343,0
250.367,165.217,1.326,0.577,3,0.396,1
526.523,150.361,4.085,0.581,1,0.427,0
366.786,44.328,5.747,0.822,2,0.81,0
139.742,140.374,8.111,0.723,3,0.455,0
358.324,71.019,2.104,0.708,5,1.0,1
114.324,89.522,3.647,0.809,3,0.834,0
429.923,82.785,3.721,0.24,4,0.31,1
243.465,61.909,7.212,0.712,2,-0.133,1
288.764,119.435,4.43,0.694,5,1.0,0
459.096,89.406,2.685,0.984,2,0.315,0
145.54,68.321,5.617,0.344,2,0.679,0
132.346,39.339,3.691,0.961,1,0.2,0
229.968,53.724,2.051,0.665,3,0.88,0
424.605,27.552,2.714,0.748,2,0.654,0
117.678,85.428,7.968,0.985,2,0.074,1
10.0,43.117,5.268,0.762,4,-0.186,1
245.861,75.705,4.716,0.73,4,0.457,1
366.209,132.954,4.0,0.698,4,0.549,1
444.031,126.975,5.084,0.553,2,0.629,0
244.421,83.87,5.06,0.644,5,0.167,1
250.629,81.952,5.084,0.507,3,0.207,1
438.468,150.796,4.73,0.641,2,-0.167,1
75.631,103.226,6.238,0.183,1,0.234,1
253.378,73.527,4.546,0.736,5,-0.089,1
322.851,35.089,2.544,0.626,5,0.186,1
353.906,98.786,3.275,0.583,3,0.498,0
238.823,114.026,0.542,0.694,5,0.494,0
304.133,62.892,8.554,0.363,3,0.198,1
10.0,95.192,6.226,0.99,5,0.482,0
221.01,72.275,2.84,0.629,3,0.843,0
354.421,78.559,3.936,0.621,4,0.317,1
182.125,15.0,3.226,0.457,4,0.016,1
307.078,77.238,7.585,0.655,5,0.636,1
353.625,118.928,1.66,0.927,5,0.728,0
258.894,62.901,4.729,0.857,3,0.191,0
320.456,86.838,4.283,0.821,3,0.193,1
184.472,58.542,6.154,0.759,2,-0.195,1
275.207,97.615,4.292,0.578,4,0.262,1
373.226,77.422,0.984,0.36,2,0.123,0
318.837,52.127,3.998,0.61,2,-0.057,1
229.616,131.639,2.556,0.603,1,0.291,0
326.906,117.513,4.659,0.86,3,0.399,0
385.753,63.828,7.368,0.712,1,0.344,1
54.007,102.423,1.021,0.972,1,0.303,0
439.089,103.809,2.9,0.889,2,0.857,0
259.649,107.481,3.395,0.559,1,0.492,0
351.059,25.701,3.737,0.291,3,0.595,1
443.67,120.231,5.98,0.927,2,0.943,0
135.399,65.061,4.153,0.922,3,0.696,0
214.867,72.476,5.332,0.377,5,0.318,1
265.374,177.326,3.248,0.952,1,-0.156,0
205.95,95.566,4.96,0.726,2,0.289,0
508.192,71.479,6.056,0.682,4,0.837,0
197.187,15.0,3.035,0.973,3,0.694,0
233.334,133.642,6.063,0.919,1,0.29,0
324.527,37.918,4.605,0.78,3,0.376,1
155.742,49.88,6.591,0.745,3,0.438,0
252.518,73.403,4.097,0.773,5,0.215,1
338.094,134.574,5.262,0.57,3,0.233,1
260.057,112.063,4.419,0.639,5,0.205,1
288.794,79.476,4.308,0.47,5,0.548,1
236.48,95.79,5.018,0.583,5,0.083,1
118.264,63.987,5.574,0.577,1,0.833,0
338.591,89.888,2.001,0.523,3,0.398,0
510.592,87.567,7.367,0.677,3,0.068,1
302.208,118.907,0.781,0.585,5,0.708,0
327.032,118.851,3.13,0.75,3,0.85,0
383.127,102.289,4.311,0.326,3,1.0,1
147.68,72.318,5.325,0.627,5,0.811,0
504.302,110.964,7.652,0.676,4,0.137,1
324.279,81.781,0.783,0.588,4,0.463,0
495.823,47.133,3.485,0.616,5,1.0,1
212.036,70.885,0.5,0.333,1,0.167,0
518.167,87.958,4.563,0.721,3,0.019,1
393.019,116.858,5.043,0.78,3,0.283,0
366.365,78.577,7.682,0.749,4,0.096,1
328.083,42.678,4.741,0.858,5,0.218,1
270.177,86.986,6.588,0.69,1,0.202,0
444.064,88.971,5.668,0.746,5,0.615,1
316.843,91.504,3.63,0.681,4,0.011,1
63.952,117.196,1.682,0.788,4,0.439,0
165.938,120.662,5.05,0.335,3,0.171,1
277.699,64.203,1.516,0.471,2,0.565,0
337.2,63.435,7.09,0.967,1,0.598,0
293.209,48.593,4.176,0.158,1,0.668,0
446.276,109.459,6.89,0.622,2,0.668,0
65.868,135.709,3.54,0.884,4,0.214,0
317.231,73.972,5.038,0.631,5,0.399,1
81.842,76.55,4.919,0.569,1,0.841,0
391.165,136.337,4.41,0.676,2,0.533,0
288.665,102.695,3.635,0.579,3,0.666,0
350.353,100.268,5.285,0.656,3,0.035,1
196.334,43.318,2.648,0.513,4,0.686,0
453.536,108.755,2.081,0.872,1,-0.166,0
425.007,52.48,6.986,0.935,5,-0.059,1
370.025,45.309,5.954,0.623,1,0.13,1
284.458,72.863,4.632,0.373,3,0.528,1
369.583,64.497,7.83,0.545,1,0.579,0
215.173,77.244,3.964,0.613,3,0.156,0
402.667,34.566,7.145,0.751,2,-0.177,1
497.938,118.559,4.851,0.448,2,0.686,1
428.473,124.469,2.45,0.496,3,0.576,0
212.448,16.843,8.196,0.752,5,0.528,1
343.37,119.246,6.481,0.838,5,0.978,0
144.823,56.631,4.258,0.526,1,0.445,0
368.687,114.994,5.954,0.383,3,0.102,1
354.072,82.604,3.693,0.99,4,0.799,0
75.622,86.007,6.158,0.807,5,0.278,1
160.586,78.522,0.5,0.597,5,0.368,0
266.023,127.425,2.46,0.824,2,0.239,0
263.897,41.614,6.459,0.625,5,0.15,1
154.863,106.274,4.001,0.823,5,0.274,1
346.677,123.547,4.915,0.682,5,0.856,0
330.177,110.072,1.806,0.668,3,0.08,1
276.688,166.364,8.196,0.627,3,0.721,0
209.305,66.487,6.881,0.361,2,-0.155,1
425.845,118.506,4.099,0.99,1,0.88,0
498.649,81.287,3.691,0.462,5,0.912,0
241.973,128.169,6.559,0.378,1,0.093,1
226.54,84.731,8.465,0.607,3,0.424,0
358.945,71.424,6.408,0.458,5,0.593,1
257.036,130.713,8.844,0.64,1,0.219,0
283.272,67.795,2.655,0.788,1,0.965,0
388.758,35.555,2.861,0.849,4,0.406,0
70.877,66.91,2.122,0.813,3,0.244,0
458.196,106.666,5.384,0.589,2,0.424,0
308.722,133.721,4.851,0.66,2,0.179,0
250.621,88.89,4.196,0.732,4,0.406,0
289.292,131.137,6.119,0.298,1,0.265,0
295.492,37.464,6.965,0.764,4,0.166,1
92.256,69.486,1.449,0.359,4,0.639,0
479.393,74.9,3.306,0.99,3,-0.108,1
304.959,80.99,6.14,0.569,5,0.929,1
353.16,87.943,3.565,0.613,1,0.469,0
414.186,109.182,2.904,0.496,2,0.954,0
177.461,69.432,6.537,0.524,2,0.689,0
356.817,89.866,1.921,0.99,4,-0.003,0
267.883,83.421,3.897,0.838,4,0.421,1
401.612,52.594,5.157,0.34,4,-0.139,1
44.733,81.022,3.352,0.951,1,0.129,0
288.109,79.972,6.066,0.889,4,0.359,1
227.662,79.222,3.362,0.594,4,0.188,1
351.872,86.112,7.317,0.711,5,0.257,1
356.405,87.649,4.249,0.647,1,0.2,1
215.085,69.87,5.843,0.99,3,1.0,0
214.539,129.545,5.992,0.491,3,0.436,1
286.72,44.068,3.245,0.679,5,0.587,1
192.403,59.766,0.5,0.564,2,0.384,0
401.038,182.299,5.222,0.363,3,0.501,1
255.695,48.67,4.645,0.99,1,-0.217,0
10.0,37.619,5.612,0.414,2,0.901,0
255.021,110.707,4.047,0.694,4,0.183,1
175.375,15.0,3.639,0.302,1,0.744,0
104.247,76.765,8.517,0.57,2,0.755,0
151.509,160.104,1.555,0.734,3,-0.139,0
313.129,30.927,5.968,0.485,4,0.417,1
459.437,15.631,3.351,0.767,4,0.522,1
337.582,32.529,3.828,0.596,1,0.433,0
227.22,116.443,3.866,0.882,4,0.4,0
354.709,124.367,2.893,0.922,2,0.269,0
244.909,67.059,5.642,0.533,5,0.186,1
216.648,108.912,7.281,0.665,3,0.717,0
161.476,133.659,5.44,0.687,1,0.519,0
89.781,147.557,4.707,0.774,5,0.456,1
253.209,76.378,2.527,0.653,5,-0.08,1
318.966,15.0,5.534,0.688,1,0.323,0
288.405,56.269,8.813,0.601,2,0.383,1
250.084,70.062,3.739,0.673,3,0.652,0
186.51,75.937,3.748,0.91,1,-0.123,0
372.99,78.425,3.378,0.779,5,0.071,1
141.944,124.161,3.521,0.79,5,0.94,0
393.123,129.605,0.5,0.795,1,0.161,0
179.734,78.991,5.31,0.619,5,-0.155,1
209.708,123.447,2.809,0.714,1,0.191,0
123.986,97.518,1.279,0.433,1,0.162,0
239.832,87.258,6.006,0.904,3,0.595,0
417.037,116.729,2.336,0.093,1,0.592,0
361.875,87.529,3.823,0.633,5,0.109,1
417.411,157.023,7.433,0.878,4,0.286,0
362.657,34.656,1.682,0.377,3,0.561,0
167.56,66.969,1.435,0.73,5,0.571,0
260.305,80.572,5.039,0.514,5,0.09,1
206.376,100.381,6.799,0.576,3,0.123,1
459.669,129.379,1.351,0.839,3,1.0,0
156.385,84.146,5.315,0.69,5,0.322,1
407.244,35.222,5.662,0.243,4,0.848,1
407.154,114.488,0.5,0.455,2,0.469,0
519.554,111.424,6.097,0.845,5,0.729,0
250.838,17.035,6.253,0.74,3,0.588,1
385.479,84.867,3.876,0.99,1,0.451,0
573.798,29.345,7.005,0.987,1,0.448,0
225.883,61.737,6.773,0.582,3,0.028,1
115.795,53.402,4.706,0.99,3,0.35,1
74.399,113.324,3.597,0.655,2,0.243,1
385.525,89.089,2.554,0.457,3,0.302,1
74.022,40.004,4.425,0.523,1,0.289,0
255.322,115.802,5.64,0.199,4,0.449,1
352.478,34.817,3.852,0.971,3,0.591,0
